chrom,start,end,name,name2,strand,Splice site,Splicing efficiency,HBV_genotype,Biological_materials,Transcript ID,coSI,Run
D3_D3_rep1_B,1172,1174,D3_D3_rep1_B.1.11,TCONS_00000004,+,donor,0.17406,D,Huh7,pSP12,$\theta_5$,SRR12424176
D3_D3_rep1_B,634,636,D3_D3_rep1_B.1.2,TCONS_00000047,+,donor,0.30229,D,Huh7,pSP10,$\theta_5$,SRR12424176
D3_D3_rep1_B,1827,1829,D3_D3_rep1_B.1.2,TCONS_00000047,+,donor,0.00376,D,Huh7,pSP10,$\theta_5$,SRR12424176
D3_D3_rep1_B,634,636,D3_D3_rep1_B.1.4,TCONS_00000012,+,donor,0.30229,D,Huh7,SP1,$\theta_5$,SRR12424176
D3_D3_rep1_B,1172,1174,D3_D3_rep1_B.1.5,TCONS_00000014,+,donor,0.17406,D,Huh7,SP14,$\theta_5$,SRR12424176
D3_D3_rep1_B,658,660,D3_D3_rep1_B.1.6,TCONS_00000002,+,donor,0.05105,D,Huh7,SP6,$\theta_5$,SRR12424176
D3_D3_rep1_B,634,636,D3_D3_rep1_B.1.7,TCONS_00000015,+,donor,0.30229,D,Huh7,SP13,$\theta_5$,SRR12424176
D3_D3_rep1_B,634,636,D3_D3_rep1_B.1.8,TCONS_00000013,+,donor,0.30229,D,Huh7,SP9,$\theta_5$,SRR12424176
D3_D3_rep1_B,658,660,D3_D3_rep1_B.1.9,TCONS_00000003,+,donor,0.05105,D,Huh7,SP11,$\theta_5$,SRR12424176
D3_D3_rep2,634,636,D3_D3_rep2.1.1,TCONS_00000016,+,donor,0.35754,D,Huh7,pSP8,$\theta_5$,SRR12424177
D3_D3_rep2,1172,1174,D3_D3_rep2.1.1,TCONS_00000016,+,donor,0.18343,D,Huh7,pSP8,$\theta_5$,SRR12424177
D3_D3_rep2,1827,1829,D3_D3_rep2.1.1,TCONS_00000016,+,donor,0.00354,D,Huh7,pSP8,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.10,TCONS_00000015,+,donor,0.35754,D,Huh7,SP13,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.11,TCONS_00000013,+,donor,0.35754,D,Huh7,SP9,$\theta_5$,SRR12424177
D3_D3_rep2,658,660,D3_D3_rep2.1.12,TCONS_00000002,+,donor,0.03322,D,Huh7,SP6,$\theta_5$,SRR12424177
D3_D3_rep2,658,660,D3_D3_rep2.1.13,TCONS_00000003,+,donor,0.03322,D,Huh7,SP11,$\theta_5$,SRR12424177
D3_D3_rep2,1172,1174,D3_D3_rep2.1.14,TCONS_00000004,+,donor,0.18343,D,Huh7,pSP12,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.3,TCONS_00000008,+,donor,0.35754,D,Huh7,SP7,$\theta_5$,SRR12424177
D3_D3_rep2,1172,1174,D3_D3_rep2.1.3,TCONS_00000008,+,donor,0.18343,D,Huh7,SP7,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.4,TCONS_00000047,+,donor,0.35754,D,Huh7,pSP10,$\theta_5$,SRR12424177
D3_D3_rep2,1827,1829,D3_D3_rep2.1.4,TCONS_00000047,+,donor,0.00354,D,Huh7,pSP10,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.5,TCONS_00000017,+,donor,0.35754,D,Huh7,pSP11,$\theta_5$,SRR12424177
D3_D3_rep2,1827,1829,D3_D3_rep2.1.5,TCONS_00000017,+,donor,0.00354,D,Huh7,pSP11,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.6,TCONS_00000001,+,donor,0.35754,D,Huh7,pSP9,$\theta_5$,SRR12424177
D3_D3_rep2,1827,1829,D3_D3_rep2.1.6,TCONS_00000001,+,donor,0.00354,D,Huh7,pSP9,$\theta_5$,SRR12424177
D3_D3_rep2,658,660,D3_D3_rep2.1.7,TCONS_00000009,+,donor,0.03322,D,Huh7,SP18,$\theta_5$,SRR12424177
D3_D3_rep2,1172,1174,D3_D3_rep2.1.7,TCONS_00000009,+,donor,0.18343,D,Huh7,SP18,$\theta_5$,SRR12424177
D3_D3_rep2,634,636,D3_D3_rep2.1.8,TCONS_00000012,+,donor,0.35754,D,Huh7,SP1,$\theta_5$,SRR12424177
D3_D3_rep2,1172,1174,D3_D3_rep2.1.9,TCONS_00000014,+,donor,0.18343,D,Huh7,SP14,$\theta_5$,SRR12424177
A2_A2_rep1_A,1211,1213,A2_A2_rep1_A.1.13,TCONS_00000005,+,donor,0.10307,A,Huh7,TCONS_00000005,$\theta_5$,SRR12424166
A2_A2_rep1_A,1866,1868,A2_A2_rep1_A.1.14,TCONS_00000006,+,donor,0.00769,A,Huh7,TCONS_00000006,$\theta_5$,SRR12424166
A2_A2_rep1_A,1211,1213,A2_A2_rep1_A.1.4,TCONS_00000010,+,donor,0.10307,A,Huh7,TCONS_00000010,$\theta_5$,SRR12424166
A2_A2_rep1_A,1866,1868,A2_A2_rep1_A.1.4,TCONS_00000010,+,donor,0.00769,A,Huh7,TCONS_00000010,$\theta_5$,SRR12424166
A2_A2_rep1_A,1211,1213,A2_A2_rep1_A.1.5,TCONS_00000011,+,donor,0.10307,A,Huh7,TCONS_00000011,$\theta_5$,SRR12424166
A2_A2_rep1_A,1866,1868,A2_A2_rep1_A.1.5,TCONS_00000011,+,donor,0.00769,A,Huh7,TCONS_00000011,$\theta_5$,SRR12424166
A2_A2_rep1_B,1211,1213,A2_A2_rep1_B.1.6,TCONS_00000010,+,donor,0.08238,A,Huh7,TCONS_00000010,$\theta_5$,SRR12424167
A2_A2_rep1_B,1866,1868,A2_A2_rep1_B.1.6,TCONS_00000010,+,donor,0.00391,A,Huh7,TCONS_00000010,$\theta_5$,SRR12424167
A2_A2_rep1_B,1211,1213,A2_A2_rep1_B.1.7,TCONS_00000011,+,donor,0.08238,A,Huh7,TCONS_00000011,$\theta_5$,SRR12424167
A2_A2_rep1_B,1866,1868,A2_A2_rep1_B.1.7,TCONS_00000011,+,donor,0.00391,A,Huh7,TCONS_00000011,$\theta_5$,SRR12424167
A2_A2_rep1_B,664,666,A2_A2_rep1_B.1.8,TCONS_00000018,+,donor,0.02018,A,Huh7,TCONS_00000018,$\theta_5$,SRR12424167
A2_A2_rep1_B,1866,1868,A2_A2_rep1_B.1.8,TCONS_00000018,+,donor,0.00391,A,Huh7,TCONS_00000018,$\theta_5$,SRR12424167
A2_A2_rep2,1211,1213,A2_A2_rep2.1.4,TCONS_00000010,+,donor,0.04734,A,Huh7,TCONS_00000010,$\theta_5$,SRR12424168
A2_A2_rep2,1866,1868,A2_A2_rep2.1.4,TCONS_00000010,+,donor,0.00587,A,Huh7,TCONS_00000010,$\theta_5$,SRR12424168
B2_B2_rep1_A,1205,1207,B2_B2_rep1_A.1.19,TCONS_00000005,+,donor,0.07783,B,Huh7,TCONS_00000005,$\theta_5$,SRR12424169
B2_B2_rep1_A,274,276,B2_B2_rep1_A.1.2,TCONS_00000022,+,donor,0.02564,B,Huh7,TCONS_00000022,$\theta_5$,SRR12424169
B2_B2_rep1_A,1860,1862,B2_B2_rep1_A.1.2,TCONS_00000022,+,donor,0.07186,B,Huh7,TCONS_00000022,$\theta_5$,SRR12424169
B2_B2_rep1_A,1205,1207,B2_B2_rep1_A.1.2,TCONS_00000022,+,donor,0.07783,B,Huh7,TCONS_00000022,$\theta_5$,SRR12424169
B2_B2_rep1_A,1205,1207,B2_B2_rep1_A.1.7,TCONS_00000024,+,donor,0.07783,B,Huh7,TCONS_00000024,$\theta_5$,SRR12424169
B2_B2_rep1_A,1860,1862,B2_B2_rep1_A.1.7,TCONS_00000024,+,donor,0.07186,B,Huh7,TCONS_00000024,$\theta_5$,SRR12424169
B2_B2_rep1_A,274,276,B2_B2_rep1_A.1.8,TCONS_00000025,+,donor,0.02564,B,Huh7,TCONS_00000025,$\theta_5$,SRR12424169
B2_B2_rep1_A,1860,1862,B2_B2_rep1_A.1.8,TCONS_00000025,+,donor,0.07186,B,Huh7,TCONS_00000025,$\theta_5$,SRR12424169
B2_B2_rep1_A,274,276,B2_B2_rep1_A.1.9,TCONS_00000026,+,donor,0.02564,B,Huh7,TCONS_00000026,$\theta_5$,SRR12424169
B2_B2_rep1_A,1860,1862,B2_B2_rep1_A.1.9,TCONS_00000026,+,donor,0.07186,B,Huh7,TCONS_00000026,$\theta_5$,SRR12424169
B2_B2_rep1_B,1205,1207,B2_B2_rep1_B.1.18,TCONS_00000005,+,donor,0.08288,B,Huh7,TCONS_00000005,$\theta_5$,SRR12424170
B2_B2_rep1_B,634,636,B2_B2_rep1_B.1.20,TCONS_00000027,+,donor,0.20734,B,Huh7,TCONS_00000027,$\theta_5$,SRR12424170
B2_B2_rep1_B,1205,1207,B2_B2_rep1_B.1.7,TCONS_00000024,+,donor,0.08288,B,Huh7,TCONS_00000024,$\theta_5$,SRR12424170
B2_B2_rep1_B,1860,1862,B2_B2_rep1_B.1.7,TCONS_00000024,+,donor,0.09614,B,Huh7,TCONS_00000024,$\theta_5$,SRR12424170
B2_B2_rep1_B,274,276,B2_B2_rep1_B.1.8,TCONS_00000026,+,donor,0.01367,B,Huh7,TCONS_00000026,$\theta_5$,SRR12424170
B2_B2_rep1_B,1860,1862,B2_B2_rep1_B.1.8,TCONS_00000026,+,donor,0.09614,B,Huh7,TCONS_00000026,$\theta_5$,SRR12424170
B2_B2_rep1_B,274,276,B2_B2_rep1_B.1.9,TCONS_00000028,+,donor,0.01367,B,Huh7,TCONS_00000028,$\theta_5$,SRR12424170
B2_B2_rep1_B,1860,1862,B2_B2_rep1_B.1.9,TCONS_00000028,+,donor,0.09614,B,Huh7,TCONS_00000028,$\theta_5$,SRR12424170
B2_B2_rep2,1205,1207,B2_B2_rep2.1.17,TCONS_00000005,+,donor,0.03038,B,Huh7,TCONS_00000005,$\theta_5$,SRR12424171
B2_B2_rep2,634,636,B2_B2_rep2.1.6,TCONS_00000029,+,donor,0.28331,B,Huh7,TCONS_00000029,$\theta_5$,SRR12424171
B2_B2_rep2,1860,1862,B2_B2_rep2.1.6,TCONS_00000029,+,donor,0.0276,B,Huh7,TCONS_00000029,$\theta_5$,SRR12424171
B2_B2_rep2,274,276,B2_B2_rep2.1.8,TCONS_00000031,+,donor,0.03483,B,Huh7,TCONS_00000031,$\theta_5$,SRR12424171
B2_B2_rep2,1860,1862,B2_B2_rep2.1.8,TCONS_00000031,+,donor,0.0276,B,Huh7,TCONS_00000031,$\theta_5$,SRR12424171
B2_B2_rep2,274,276,B2_B2_rep2.1.9,TCONS_00000032,+,donor,0.03483,B,Huh7,TCONS_00000032,$\theta_5$,SRR12424171
B2_B2_rep2,658,660,B2_B2_rep2.1.9,TCONS_00000032,+,donor,0.02736,B,Huh7,TCONS_00000032,$\theta_5$,SRR12424171
C2_C2_rep1_A,274,276,C2_C2_rep1_A.1.10,TCONS_00000033,+,donor,0.02182,C,Huh7,TCONS_00000033,$\theta_5$,SRR12424172
C2_C2_rep1_A,634,636,C2_C2_rep1_A.1.10,TCONS_00000033,+,donor,0.16847,C,Huh7,TCONS_00000033,$\theta_5$,SRR12424172
C2_C2_rep1_A,274,276,C2_C2_rep1_A.1.2,TCONS_00000034,+,donor,0.02182,C,Huh7,TCONS_00000034,$\theta_5$,SRR12424172
C2_C2_rep1_A,634,636,C2_C2_rep1_A.1.2,TCONS_00000034,+,donor,0.16847,C,Huh7,TCONS_00000034,$\theta_5$,SRR12424172
C2_C2_rep1_A,1205,1207,C2_C2_rep1_A.1.2,TCONS_00000034,+,donor,0.10563,C,Huh7,TCONS_00000034,$\theta_5$,SRR12424172
C2_C2_rep1_A,274,276,C2_C2_rep1_A.1.3,TCONS_00000035,+,donor,0.02182,C,Huh7,TCONS_00000035,$\theta_5$,SRR12424172
C2_C2_rep1_A,634,636,C2_C2_rep1_A.1.3,TCONS_00000035,+,donor,0.16847,C,Huh7,TCONS_00000035,$\theta_5$,SRR12424172
C2_C2_rep1_A,1205,1207,C2_C2_rep1_A.1.3,TCONS_00000035,+,donor,0.10563,C,Huh7,TCONS_00000035,$\theta_5$,SRR12424172
C2_C2_rep1_A,274,276,C2_C2_rep1_A.1.8,TCONS_00000036,+,donor,0.02182,C,Huh7,TCONS_00000036,$\theta_5$,SRR12424172
C2_C2_rep1_A,634,636,C2_C2_rep1_A.1.8,TCONS_00000036,+,donor,0.16847,C,Huh7,TCONS_00000036,$\theta_5$,SRR12424172
C2_C2_rep1_A,274,276,C2_C2_rep1_A.1.9,TCONS_00000037,+,donor,0.02182,C,Huh7,TCONS_00000037,$\theta_5$,SRR12424172
C2_C2_rep1_A,1205,1207,C2_C2_rep1_A.1.9,TCONS_00000037,+,donor,0.10563,C,Huh7,TCONS_00000037,$\theta_5$,SRR12424172
C2_C2_rep1_B,274,276,C2_C2_rep1_B.1.10,TCONS_00000033,+,donor,0.0288,C,Huh7,TCONS_00000033,$\theta_5$,SRR12424173
C2_C2_rep1_B,634,636,C2_C2_rep1_B.1.10,TCONS_00000033,+,donor,0.16817,C,Huh7,TCONS_00000033,$\theta_5$,SRR12424173
C2_C2_rep1_B,274,276,C2_C2_rep1_B.1.2,TCONS_00000038,+,donor,0.0288,C,Huh7,TCONS_00000038,$\theta_5$,SRR12424173
C2_C2_rep1_B,1860,1862,C2_C2_rep1_B.1.2,TCONS_00000038,+,donor,0.01828,C,Huh7,TCONS_00000038,$\theta_5$,SRR12424173
C2_C2_rep1_B,1205,1207,C2_C2_rep1_B.1.2,TCONS_00000038,+,donor,0.11916,C,Huh7,TCONS_00000038,$\theta_5$,SRR12424173
C2_C2_rep1_B,274,276,C2_C2_rep1_B.1.20,TCONS_00000039,+,donor,0.0288,C,Huh7,TCONS_00000039,$\theta_5$,SRR12424173
C2_C2_rep1_B,274,276,C2_C2_rep1_B.1.3,TCONS_00000035,+,donor,0.0288,C,Huh7,TCONS_00000035,$\theta_5$,SRR12424173
C2_C2_rep1_B,634,636,C2_C2_rep1_B.1.3,TCONS_00000035,+,donor,0.16817,C,Huh7,TCONS_00000035,$\theta_5$,SRR12424173
C2_C2_rep1_B,1205,1207,C2_C2_rep1_B.1.3,TCONS_00000035,+,donor,0.11916,C,Huh7,TCONS_00000035,$\theta_5$,SRR12424173
C2_C2_rep1_B,274,276,C2_C2_rep1_B.1.4,TCONS_00000040,+,donor,0.0288,C,Huh7,TCONS_00000040,$\theta_5$,SRR12424173
C2_C2_rep1_B,1860,1862,C2_C2_rep1_B.1.4,TCONS_00000040,+,donor,0.01828,C,Huh7,TCONS_00000040,$\theta_5$,SRR12424173
C2_C2_rep1_B,634,636,C2_C2_rep1_B.1.4,TCONS_00000040,+,donor,0.16817,C,Huh7,TCONS_00000040,$\theta_5$,SRR12424173
C2_C2_rep1_B,274,276,C2_C2_rep1_B.1.9,TCONS_00000036,+,donor,0.0288,C,Huh7,TCONS_00000036,$\theta_5$,SRR12424173
C2_C2_rep1_B,634,636,C2_C2_rep1_B.1.9,TCONS_00000036,+,donor,0.16817,C,Huh7,TCONS_00000036,$\theta_5$,SRR12424173
C2_C2_rep2,274,276,C2_C2_rep2.1.10,TCONS_00000041,+,donor,0.02828,C,Huh7,TCONS_00000041,$\theta_5$,SRR12424174
C2_C2_rep2,634,636,C2_C2_rep2.1.10,TCONS_00000041,+,donor,0.15239,C,Huh7,TCONS_00000041,$\theta_5$,SRR12424174
C2_C2_rep2,274,276,C2_C2_rep2.1.18,TCONS_00000042,+,donor,0.02828,C,Huh7,TCONS_00000042,$\theta_5$,SRR12424174
C2_C2_rep2,274,276,C2_C2_rep2.1.2,TCONS_00000043,+,donor,0.02828,C,Huh7,TCONS_00000043,$\theta_5$,SRR12424174
C2_C2_rep2,1860,1862,C2_C2_rep2.1.2,TCONS_00000043,+,donor,0.00776,C,Huh7,TCONS_00000043,$\theta_5$,SRR12424174
C2_C2_rep2,658,660,C2_C2_rep2.1.2,TCONS_00000043,+,donor,0.01086,C,Huh7,TCONS_00000043,$\theta_5$,SRR12424174
C2_C2_rep2,274,276,C2_C2_rep2.1.7,TCONS_00000044,+,donor,0.02828,C,Huh7,TCONS_00000044,$\theta_5$,SRR12424174
C2_C2_rep2,1205,1207,C2_C2_rep2.1.7,TCONS_00000044,+,donor,0.04772,C,Huh7,TCONS_00000044,$\theta_5$,SRR12424174
C2_C2_rep2,274,276,C2_C2_rep2.1.8,TCONS_00000045,+,donor,0.02828,C,Huh7,TCONS_00000045,$\theta_5$,SRR12424174
C2_C2_rep2,634,636,C2_C2_rep2.1.8,TCONS_00000045,+,donor,0.15239,C,Huh7,TCONS_00000045,$\theta_5$,SRR12424174
C2_C2_rep2,274,276,C2_C2_rep2.1.9,TCONS_00000046,+,donor,0.02828,C,Huh7,TCONS_00000046,$\theta_5$,SRR12424174
C2_C2_rep2,634,636,C2_C2_rep2.1.9,TCONS_00000046,+,donor,0.15239,C,Huh7,TCONS_00000046,$\theta_5$,SRR12424174
D3_D3_rep1_A,1172,1174,D3_D3_rep1_A.1.7,TCONS_00000024,+,donor,0.16643,D,Huh7,TCONS_00000024,$\theta_5$,SRR12424175
D3_D3_rep1_A,1172,1174,D3_D3_rep1_A.1.8,TCONS_00000048,+,donor,0.16643,D,Huh7,TCONS_00000048,$\theta_5$,SRR12424175
D3_D3_rep1_A,1172,1174,D3_D3_rep1_A.1.9,TCONS_00000049,+,donor,0.16643,D,Huh7,TCONS_00000049,$\theta_5$,SRR12424175
D3_D3_rep1_B,1172,1174,D3_D3_rep1_B.1.3,TCONS_00000050,+,donor,0.17406,D,Huh7,TCONS_00000050,$\theta_5$,SRR12424176
D3_D3_rep1_B,1827,1829,D3_D3_rep1_B.1.3,TCONS_00000050,+,donor,0.00376,D,Huh7,TCONS_00000050,$\theta_5$,SRR12424176
D3_D3_rep2,165,167,D3_D3_rep2.1.2,TCONS_00000051,+,donor,0.00172,D,Huh7,TCONS_00000051,$\theta_5$,SRR12424177
D3_D3_rep2,1827,1829,D3_D3_rep2.1.2,TCONS_00000051,+,donor,0.00354,D,Huh7,TCONS_00000051,$\theta_5$,SRR12424177
D3_D3_rep2,1172,1174,D3_D3_rep2.1.2,TCONS_00000051,+,donor,0.18343,D,Huh7,TCONS_00000051,$\theta_5$,SRR12424177
A2_A2_rep1_A,1687,1689,A2_A2_rep1_A.1.1,TCONS_00000001,+,acceptor,0.05362,A,Huh7,pSP9,$\theta_3$,SRR12424166
A2_A2_rep1_A,2710,2712,A2_A2_rep1_A.1.1,TCONS_00000001,+,acceptor,0.00598,A,Huh7,pSP9,$\theta_3$,SRR12424166
A2_A2_rep1_A,1894,1896,A2_A2_rep1_A.1.10,TCONS_00000002,+,acceptor,0.15212,A,Huh7,SP6,$\theta_3$,SRR12424166
A2_A2_rep1_A,1687,1689,A2_A2_rep1_A.1.11,TCONS_00000003,+,acceptor,0.05362,A,Huh7,SP11,$\theta_3$,SRR12424166
A2_A2_rep1_A,1687,1689,A2_A2_rep1_A.1.12,TCONS_00000004,+,acceptor,0.05362,A,Huh7,pSP12,$\theta_3$,SRR12424166
A2_A2_rep1_A,1125,1127,A2_A2_rep1_A.1.2,TCONS_00000008,+,acceptor,0.04632,A,Huh7,SP7,$\theta_3$,SRR12424166
A2_A2_rep1_A,1894,1896,A2_A2_rep1_A.1.2,TCONS_00000008,+,acceptor,0.15212,A,Huh7,SP7,$\theta_3$,SRR12424166
A2_A2_rep1_A,1125,1127,A2_A2_rep1_A.1.3,TCONS_00000009,+,acceptor,0.04632,A,Huh7,SP18,$\theta_3$,SRR12424166
A2_A2_rep1_A,1894,1896,A2_A2_rep1_A.1.3,TCONS_00000009,+,acceptor,0.15212,A,Huh7,SP18,$\theta_3$,SRR12424166
A2_A2_rep1_A,1894,1896,A2_A2_rep1_A.1.6,TCONS_00000012,+,acceptor,0.15212,A,Huh7,SP1,$\theta_3$,SRR12424166
A2_A2_rep1_A,1687,1689,A2_A2_rep1_A.1.7,TCONS_00000013,+,acceptor,0.05362,A,Huh7,SP9,$\theta_3$,SRR12424166
A2_A2_rep1_A,1894,1896,A2_A2_rep1_A.1.8,TCONS_00000014,+,acceptor,0.15212,A,Huh7,SP14,$\theta_3$,SRR12424166
A2_A2_rep1_A,1125,1127,A2_A2_rep1_A.1.9,TCONS_00000015,+,acceptor,0.04632,A,Huh7,SP13,$\theta_3$,SRR12424166
A2_A2_rep1_B,1125,1127,A2_A2_rep1_B.1.1,TCONS_00000016,+,acceptor,0.04036,A,Huh7,pSP8,$\theta_3$,SRR12424167
A2_A2_rep1_B,1687,1689,A2_A2_rep1_B.1.1,TCONS_00000016,+,acceptor,0.04246,A,Huh7,pSP8,$\theta_3$,SRR12424167
A2_A2_rep1_B,1687,1689,A2_A2_rep1_B.1.10,TCONS_00000013,+,acceptor,0.04246,A,Huh7,SP9,$\theta_3$,SRR12424167
A2_A2_rep1_B,1894,1896,A2_A2_rep1_B.1.11,TCONS_00000014,+,acceptor,0.17942,A,Huh7,SP14,$\theta_3$,SRR12424167
A2_A2_rep1_B,1125,1127,A2_A2_rep1_B.1.12,TCONS_00000015,+,acceptor,0.04036,A,Huh7,SP13,$\theta_3$,SRR12424167
A2_A2_rep1_B,1894,1896,A2_A2_rep1_B.1.13,TCONS_00000002,+,acceptor,0.17942,A,Huh7,SP6,$\theta_3$,SRR12424167
A2_A2_rep1_B,1687,1689,A2_A2_rep1_B.1.14,TCONS_00000003,+,acceptor,0.04246,A,Huh7,SP11,$\theta_3$,SRR12424167
A2_A2_rep1_B,1687,1689,A2_A2_rep1_B.1.15,TCONS_00000004,+,acceptor,0.04246,A,Huh7,pSP12,$\theta_3$,SRR12424167
A2_A2_rep1_B,1687,1689,A2_A2_rep1_B.1.2,TCONS_00000001,+,acceptor,0.04246,A,Huh7,pSP9,$\theta_3$,SRR12424167
A2_A2_rep1_B,2710,2712,A2_A2_rep1_B.1.2,TCONS_00000001,+,acceptor,0.00308,A,Huh7,pSP9,$\theta_3$,SRR12424167
A2_A2_rep1_B,1125,1127,A2_A2_rep1_B.1.3,TCONS_00000008,+,acceptor,0.04036,A,Huh7,SP7,$\theta_3$,SRR12424167
A2_A2_rep1_B,1894,1896,A2_A2_rep1_B.1.3,TCONS_00000008,+,acceptor,0.17942,A,Huh7,SP7,$\theta_3$,SRR12424167
A2_A2_rep1_B,1125,1127,A2_A2_rep1_B.1.4,TCONS_00000009,+,acceptor,0.04036,A,Huh7,SP18,$\theta_3$,SRR12424167
A2_A2_rep1_B,1894,1896,A2_A2_rep1_B.1.4,TCONS_00000009,+,acceptor,0.17942,A,Huh7,SP18,$\theta_3$,SRR12424167
A2_A2_rep1_B,1687,1689,A2_A2_rep1_B.1.5,TCONS_00000017,+,acceptor,0.04246,A,Huh7,pSP11,$\theta_3$,SRR12424167
A2_A2_rep1_B,1894,1896,A2_A2_rep1_B.1.9,TCONS_00000012,+,acceptor,0.17942,A,Huh7,SP1,$\theta_3$,SRR12424167
A2_A2_rep2,1125,1127,A2_A2_rep2.1.1,TCONS_00000008,+,acceptor,0.02278,A,Huh7,SP7,$\theta_3$,SRR12424168
A2_A2_rep2,1894,1896,A2_A2_rep2.1.1,TCONS_00000008,+,acceptor,0.11947,A,Huh7,SP7,$\theta_3$,SRR12424168
A2_A2_rep2,1687,1689,A2_A2_rep2.1.10,TCONS_00000003,+,acceptor,0.03544,A,Huh7,SP11,$\theta_3$,SRR12424168
A2_A2_rep2,1687,1689,A2_A2_rep2.1.11,TCONS_00000004,+,acceptor,0.03544,A,Huh7,pSP12,$\theta_3$,SRR12424168
A2_A2_rep2,1687,1689,A2_A2_rep2.1.2,TCONS_00000001,+,acceptor,0.03544,A,Huh7,pSP9,$\theta_3$,SRR12424168
A2_A2_rep2,2710,2712,A2_A2_rep2.1.2,TCONS_00000001,+,acceptor,0.00709,A,Huh7,pSP9,$\theta_3$,SRR12424168
A2_A2_rep2,1125,1127,A2_A2_rep2.1.3,TCONS_00000009,+,acceptor,0.02278,A,Huh7,SP18,$\theta_3$,SRR12424168
A2_A2_rep2,1894,1896,A2_A2_rep2.1.3,TCONS_00000009,+,acceptor,0.11947,A,Huh7,SP18,$\theta_3$,SRR12424168
A2_A2_rep2,1894,1896,A2_A2_rep2.1.5,TCONS_00000012,+,acceptor,0.11947,A,Huh7,SP1,$\theta_3$,SRR12424168
A2_A2_rep2,1687,1689,A2_A2_rep2.1.6,TCONS_00000013,+,acceptor,0.03544,A,Huh7,SP9,$\theta_3$,SRR12424168
A2_A2_rep2,1894,1896,A2_A2_rep2.1.7,TCONS_00000014,+,acceptor,0.11947,A,Huh7,SP14,$\theta_3$,SRR12424168
A2_A2_rep2,1125,1127,A2_A2_rep2.1.8,TCONS_00000015,+,acceptor,0.02278,A,Huh7,SP13,$\theta_3$,SRR12424168
A2_A2_rep2,1894,1896,A2_A2_rep2.1.9,TCONS_00000002,+,acceptor,0.11947,A,Huh7,SP6,$\theta_3$,SRR12424168
B2_B2_rep1_A,1119,1121,B2_B2_rep1_A.1.1,TCONS_00000016,+,acceptor,0.00594,B,Huh7,pSP8,$\theta_3$,SRR12424169
B2_B2_rep1_A,1681,1683,B2_B2_rep1_A.1.1,TCONS_00000016,+,acceptor,0.05933,B,Huh7,pSP8,$\theta_3$,SRR12424169
B2_B2_rep1_A,2784,2786,B2_B2_rep1_A.1.1,TCONS_00000016,+,acceptor,0.03984,B,Huh7,pSP8,$\theta_3$,SRR12424169
B2_B2_rep1_A,1888,1890,B2_B2_rep1_A.1.10,TCONS_00000012,+,acceptor,0.07747,B,Huh7,SP1,$\theta_3$,SRR12424169
B2_B2_rep1_A,1681,1683,B2_B2_rep1_A.1.11,TCONS_00000013,+,acceptor,0.05933,B,Huh7,SP9,$\theta_3$,SRR12424169
B2_B2_rep1_A,1888,1890,B2_B2_rep1_A.1.12,TCONS_00000014,+,acceptor,0.07747,B,Huh7,SP14,$\theta_3$,SRR12424169
B2_B2_rep1_A,1888,1890,B2_B2_rep1_A.1.13,TCONS_00000002,+,acceptor,0.07747,B,Huh7,SP6,$\theta_3$,SRR12424169
B2_B2_rep1_A,1119,1121,B2_B2_rep1_A.1.14,TCONS_00000015,+,acceptor,0.00594,B,Huh7,SP13,$\theta_3$,SRR12424169
B2_B2_rep1_A,1681,1683,B2_B2_rep1_A.1.15,TCONS_00000003,+,acceptor,0.05933,B,Huh7,SP11,$\theta_3$,SRR12424169
B2_B2_rep1_A,2784,2786,B2_B2_rep1_A.1.16,TCONS_00000019,+,acceptor,0.03984,B,Huh7,pSP7,$\theta_3$,SRR12424169
B2_B2_rep1_A,2784,2786,B2_B2_rep1_A.1.17,TCONS_00000020,+,acceptor,0.03984,B,Huh7,41785_ccs,$\theta_3$,SRR12424169
B2_B2_rep1_A,1888,1890,B2_B2_rep1_A.1.18,TCONS_00000021,+,acceptor,0.07747,B,Huh7,SP5,$\theta_3$,SRR12424169
B2_B2_rep1_A,1681,1683,B2_B2_rep1_A.1.3,TCONS_00000017,+,acceptor,0.05933,B,Huh7,pSP11,$\theta_3$,SRR12424169
B2_B2_rep1_A,2784,2786,B2_B2_rep1_A.1.3,TCONS_00000017,+,acceptor,0.03984,B,Huh7,pSP11,$\theta_3$,SRR12424169
B2_B2_rep1_A,1681,1683,B2_B2_rep1_A.1.4,TCONS_00000001,+,acceptor,0.05933,B,Huh7,pSP9,$\theta_3$,SRR12424169
B2_B2_rep1_A,2704,2706,B2_B2_rep1_A.1.4,TCONS_00000001,+,acceptor,0.00603,B,Huh7,pSP9,$\theta_3$,SRR12424169
B2_B2_rep1_A,1119,1121,B2_B2_rep1_A.1.5,TCONS_00000008,+,acceptor,0.00594,B,Huh7,SP7,$\theta_3$,SRR12424169
